city,local,total_price,unit_price,layout,area,floor,time
南京,雨花台,372.0,47797,3室2厅,77.83,6.0,2021-02-21
北京,海淀,535.0,74523,2室1厅,71.79,7.0,2021-03-17
成都,武侯,120.0,10641,3室1厅,112.78,7.0,2021-03-14
成都,锦江,580.0,32640,4室2厅,177.7,45.0,2020-05-27
北京,朝阳,225.0,33583,3室1厅,67.0,4.0,2021-01-09
北京,朝阳,505.0,87553,2室1厅,57.68,18.0,2021-03-20
北京,石景山,283.0,49624,2室1厅,57.03,6.0,2021-04-02
成都,金牛,325.0,22606,4室2厅,143.77,18.0,2021-03-25
北京,通州,469.0,44254,2室2厅,105.98,28.0,2021-01-10
北京,房山,349.0,39104,3室1厅,89.25,18.0,2021-02-18
北京,西城,1530.0,152543,3室1厅,100.3,6.0,2021-03-24
成都,成华,170.0,19798,3室1厅,85.87,18.0,2021-03-28
南京,鼓楼,448.0,89924,2室1厅,49.82,2.0,2021-01-20
南京,鼓楼,143.0,28831,2室1厅,49.6,7.0,2021-02-20
苏州,昆山,300.0,24194,3室2厅,124.0,33.0,2021-04-02
南京,秦淮,738.0,53105,3室2厅,138.97,19.0,2021-02-27
北京,海淀,618.0,102658,2室2厅,60.2,6.0,2021-03-31
北京,朝阳,550.0,82324,1室1厅,66.81,10.0,2021-03-20
上海,松江,253.0,30409,2室1厅,83.2,6.0,2021-03-10
南京,鼓楼,490.0,79353,2室2厅,61.75,7.0,2020-07-31
南京,雨花台,143.0,28390,2室1厅,50.37,7.0,2021-02-23
成都,成华,96.5,16771,2室1厅,57.54,34.0,2021-03-27
北京,昌平,395.0,44095,2室1厅,89.58,7.0,2020-12-03
苏州,工业园区,1898.0,82440,4室2厅,230.23,31.0,2020-07-20
南京,浦口,192.0,21586,2室1厅,88.95,11.0,2020-10-07
苏州,姑苏,130.0,28385,2室1厅,45.8,6.0,2021-03-11
上海,浦东,680.0,99300,2室1厅,68.48,22.0,2021-02-22
北京,丰台,265.0,59258,1室1厅,44.72,14.0,2020-05-20
苏州,高新,139.0,19750,1室2厅,70.38,17.0,2021-01-06
苏州,吴中,246.5,26202,3室2厅,94.08,30.0,2021-03-25
上海,浦东,262.0,26573,3室1厅,98.6,6.0,2021-03-07
成都,武侯,202.0,21784,3室2厅,92.73,16.0,2021-02-19
北京,朝阳,790.0,82628,2室1厅,95.61,24.0,2021-01-23
苏州,姑苏,139.0,25182,2室1厅,55.2,3.0,2021-03-30
南京,江宁,261.0,29525,4室2厅,88.4,10.0,2021-01-04
上海,浦东,885.0,98652,2室2厅,89.71,6.0,2021-03-14
苏州,昆山,425.0,21357,5室2厅,199.0,3.0,2019-07-04
上海,虹口,2680.0,155923,3室2厅,171.88,30.0,2021-03-23
南京,雨花台,169.0,25853,2室1厅,65.37,5.0,2021-03-15
北京,朝阳,732.0,55026,3室2厅,133.03,25.0,2021-01-05
上海,浦东,424.0,71889,2室1厅,58.98,6.0,2021-03-15
成都,成华,68.0,14558,1室1厅,46.71,20.0,2020-06-18
上海,浦东,1265.0,94263,3室2厅,134.2,18.0,2021-02-21
南京,江宁,202.0,29671,2室1厅,68.08,18.0,2020-12-08
成都,武侯,118.0,22610,1室1厅,52.19,39.0,2021-03-21
苏州,姑苏,124.8,23655,2室1厅,52.76,5.0,2021-03-27
苏州,相城,256.0,28531,3室2厅,89.73,22.0,2021-03-01
上海,闵行,653.0,71010,3室2厅,91.96,6.0,2021-03-29
成都,温江,67.8,7599,2室2厅,89.23,5.0,2021-01-22
北京,朝阳,680.0,69931,3室1厅,97.24,9.0,2021-03-20
上海,浦东,425.0,58670,2室1厅,72.44,6.0,2021-02-22
成都,彭州,97.3,8441,3室1厅,115.28,11.0,2020-11-06
上海,徐汇,939.0,115984,2室2厅,80.96,5.0,2021-03-27
苏州,相城,202.0,25825,2室2厅,78.22,15.0,2021-03-21
成都,成华,142.0,17984,3室1厅,78.96,30.0,2021-03-28
南京,鼓楼,372.0,59151,2室1厅,62.89,7.0,2021-03-26
成都,高新西,91.5,10234,3室2厅,89.41,27.0,2021-03-07
南京,建邺,283.0,31099,3室1厅,91.0,34.0,2020-11-22
苏州,姑苏,170.5,30832,1室1厅,55.3,11.0,2020-11-23
上海,宝山,780.0,27781,5室3厅,280.77,4.0,2020-11-05
北京,朝阳,998.0,92288,2室1厅,108.14,11.0,2020-05-09
上海,徐汇,270.0,71429,1室0厅,37.8,7.0,2021-01-13
上海,普陀,490.0,70667,2室1厅,69.34,17.0,2021-02-27
苏州,高新,510.0,40709,3室2厅,125.28,10.0,2020-06-11
南京,秦淮,350.0,59373,2室1厅,58.95,30.0,2021-03-24
成都,金牛,114.5,16362,2室1厅,69.98,21.0,2021-02-07
成都,青羊,170.0,23760,2室1厅,71.55,7.0,2021-03-18
成都,金牛,165.0,18785,2室2厅,87.84,33.0,2020-09-15
上海,普陀,735.0,69015,2室1厅,106.5,11.0,2021-01-31
南京,鼓楼,488.0,51734,3室2厅,94.33,7.0,2020-09-18
成都,龙泉驿,85.0,10625,2室2厅,80.0,6.0,2021-03-25
北京,大兴,404.0,60227,2室1厅,67.08,21.0,2020-10-21
南京,栖霞,187.0,28770,2室1厅,65.0,6.0,2020-12-17
苏州,昆山,99.9,18694,1室1厅,53.44,11.0,2021-03-20
上海,普陀,1268.0,146743,2室1厅,86.41,34.0,2021-01-25
上海,杨浦,720.0,74961,2室1厅,96.05,7.0,2021-03-20
上海,宝山,750.0,49515,4室2厅,151.47,6.0,2021-03-22
上海,普陀,556.0,60999,2室2厅,91.15,26.0,2021-03-20
成都,彭州,48.6,8438,1室1厅,57.6,7.0,2021-03-07
南京,鼓楼,160.0,36572,2室1厅,43.75,4.0,2021-03-15
上海,虹口,763.0,92879,2室2厅,82.15,27.0,2021-02-03
苏州,吴江,199.0,22809,3室2厅,87.25,34.0,2020-05-15
成都,双流,155.0,14044,3室2厅,110.37,11.0,2021-03-25
北京,海淀,835.0,87895,2室2厅,95.0,14.0,2020-11-11
成都,双流,108.0,7898,4室2厅,136.76,6.0,2021-03-29
上海,浦东,379.0,39480,2室2厅,96.0,6.0,2021-01-24
成都,成华,106.0,11635,3室1厅,91.11,6.0,2021-03-07
上海,浦东,380.0,52508,2室1厅,72.37,6.0,2021-03-19
上海,浦东,1300.0,85129,3室2厅,152.71,24.0,2021-02-22
上海,静安,445.0,78943,1室2厅,56.37,6.0,2021-03-27
苏州,高新,645.0,40132,3室2厅,160.72,9.0,2020-10-19
成都,双流,161.8,18425,3室2厅,87.82,13.0,2021-03-14
成都,郫都,102.6,12286,3室1厅,83.51,25.0,2021-03-13
南京,秦淮,189.0,32469,2室1厅,58.21,4.0,2020-10-27
南京,江宁,305.0,25987,3室2厅,117.37,6.0,2021-01-31
南京,六合,122.0,21590,2室2厅,56.51,6.0,2021-03-27
上海,杨浦,950.0,94462,2室2厅,100.57,8.0,2021-02-28
上海,长宁,245.0,79007,1室0厅,31.01,7.0,2021-03-23
南京,秦淮,226.0,27096,3室1厅,83.41,11.0,2021-03-27
成都,龙泉驿,230.0,18898,4室2厅,121.71,32.0,2021-03-22
上海,奉贤,265.0,25555,2室2厅,103.7,5.0,2021-03-14
上海,松江,203.0,26999,3室1厅,75.19,6.0,2021-02-20
苏州,高新,229.0,20655,3室1厅,110.87,11.0,2021-01-23
上海,浦东,305.0,64279,1室1厅,47.45,6.0,2021-03-22
上海,虹口,620.0,78303,2室1厅,79.18,6.0,2021-04-02
北京,房山,580.0,47863,3室2厅,121.18,14.0,2020-09-06
苏州,吴中,430.0,12428,4室2厅,346.0,2.0,2019-12-03
上海,浦东,595.0,47032,3室2厅,126.51,5.0,2021-02-27
上海,闵行,1188.0,82335,3室2厅,144.29,8.0,2021-03-19
苏州,吴中,244.0,23936,3室2厅,101.94,27.0,2020-04-25
上海,宝山,415.0,49892,2室2厅,83.18,6.0,2021-03-23
南京,栖霞,141.0,15704,3室2厅,89.79,6.0,2021-03-27
成都,锦江,320.0,33752,4室2厅,94.81,45.0,2021-03-14
南京,玄武,398.0,36381,3室2厅,109.4,11.0,2020-12-30
上海,浦东,425.0,95743,1室1厅,44.39,6.0,2021-01-27
南京,建邺,190.0,28359,2室2厅,67.0,34.0,2021-03-10
成都,锦江,160.0,17468,3室1厅,91.6,16.0,2021-03-13
成都,天府新区,299.9,22120,3室1厅,135.58,34.0,2021-03-26
苏州,高新,220.0,33983,2室1厅,64.74,18.0,2021-03-30
苏州,相城,228.0,25413,3室2厅,89.72,30.0,2021-03-04
上海,闵行,338.0,58186,2室1厅,58.09,6.0,2021-02-06
成都,武侯,116.0,14321,2室2厅,81.0,9.0,2020-04-24
北京,石景山,328.0,43974,2室1厅,74.59,28.0,2021-03-09
北京,朝阳,845.0,59087,3室2厅,143.01,27.0,2021-02-21
成都,锦江,105.0,20476,2室1厅,51.28,34.0,2021-04-01
成都,新津,102.0,10409,3室2厅,98.0,11.0,2021-03-11
北京,顺义,274.0,35757,2室1厅,76.63,6.0,2021-03-14
上海,闵行,640.0,48975,3室2厅,130.68,16.0,2021-02-23
成都,锦江,405.0,30114,4室2厅,134.49,28.0,2021-03-26
苏州,昆山,458.0,29549,4室2厅,155.0,6.0,2020-11-14
成都,武侯,149.0,21430,2室2厅,69.53,11.0,2020-05-24
上海,浦东,480.0,59209,2室2厅,81.07,6.0,2020-12-30
成都,郫都,105.0,15065,3室1厅,69.7,26.0,2021-03-30
成都,双流,140.0,16937,3室2厅,82.66,17.0,2021-01-28
成都,金牛,163.0,18591,2室2厅,87.68,18.0,2020-11-13
苏州,昆山,458.7,29032,4室2厅,158.0,5.0,2021-04-02
苏州,工业园区,545.0,46661,3室2厅,116.8,16.0,2021-03-17
苏州,吴中,220.0,22877,3室2厅,96.17,34.0,2020-10-11
成都,温江,180.0,11459,3室2厅,157.09,6.0,2021-03-25
上海,普陀,419.0,59341,2室1厅,70.61,6.0,2021-03-14
上海,浦东,325.0,42390,2室2厅,76.67,11.0,2021-02-26
成都,郫都,94.0,10365,3室2厅,90.69,32.0,2021-03-21
上海,浦东,225.0,26304,2室1厅,85.54,5.0,2021-01-02
成都,青羊,94.0,9238,3室2厅,101.76,7.0,2020-08-03
成都,高新,210.0,18407,3室1厅,114.09,26.0,2021-02-27
北京,丰台,750.0,79788,2室1厅,94.0,10.0,2021-03-23
成都,郫都,88.0,10444,3室1厅,84.26,22.0,2021-03-29
苏州,工业园区,500.0,43104,3室2厅,116.0,18.0,2020-04-06
上海,长宁,1038.0,49868,4室2厅,208.15,32.0,2021-03-15
北京,石景山,397.0,53339,2室1厅,74.43,16.0,2021-03-30
上海,奉贤,118.0,22214,2室1厅,53.12,5.0,2021-03-12
苏州,昆山,93.0,12170,2室2厅,76.42,22.0,2020-09-15
成都,天府新区,260.0,24762,3室1厅,105.0,32.0,2021-03-27
成都,青羊,150.0,19709,2室2厅,76.11,18.0,2021-03-23
苏州,昆山,131.8,15344,2室2厅,85.9,24.0,2021-03-15
南京,浦口,308.0,26045,3室2厅,118.26,18.0,2021-03-14
成都,成华,145.0,21110,3室1厅,68.69,32.0,2021-02-19
上海,静安,888.0,104263,2室2厅,85.17,6.0,2021-03-04
苏州,姑苏,288.0,48388,2室1厅,59.52,6.0,2020-07-11
苏州,姑苏,210.0,28560,2室2厅,73.53,27.0,2020-10-03
苏州,吴中,485.0,30262,4室2厅,160.27,23.0,2021-03-18
苏州,吴中,99.0,16030,1室2厅,61.76,6.0,2020-06-11
成都,青羊,160.0,8638,4室2厅,185.24,7.0,2021-03-27
成都,天府新区,75.0,8735,2室2厅,85.87,6.0,2020-10-15
成都,武侯,220.0,20716,3室1厅,106.2,11.0,2021-03-28
苏州,昆山,110.0,12748,2室2厅,86.29,25.0,2021-03-23
苏州,工业园区,403.0,33866,3室2厅,119.0,6.0,2020-03-22
成都,锦江,120.0,19383,2室1厅,61.91,6.0,2021-03-24
苏州,昆山,143.0,16221,2室2厅,88.16,33.0,2019-09-16
成都,武侯,198.0,18132,3室1厅,109.2,18.0,2021-03-16
南京,秦淮,140.0,32718,1室1厅,42.79,7.0,2021-03-11
成都,金牛,162.0,18761,2室1厅,86.35,33.0,2021-03-16
苏州,姑苏,342.0,46298,3室1厅,73.87,3.0,2021-04-02
成都,青羊,185.0,23670,3室2厅,78.16,18.0,2021-03-16
上海,浦东,445.0,71798,1室1厅,61.98,14.0,2021-03-06
上海,黄浦,1850.0,122258,3室2厅,151.32,31.0,2021-01-28
苏州,昆山,158.0,18373,2室2厅,86.0,31.0,2021-03-15
苏州,相城,318.0,31383,3室1厅,101.33,19.0,2021-03-07
苏州,姑苏,287.0,23624,3室2厅,121.49,27.0,2020-08-01
北京,通州,220.0,30895,2室1厅,71.21,15.0,2021-03-08
上海,浦东,580.0,69762,2室2厅,83.14,14.0,2021-03-06
苏州,昆山,138.0,14527,2室2厅,95.0,16.0,2021-03-29
成都,彭州,102.0,8827,3室2厅,115.56,11.0,2021-01-15
南京,秦淮,172.0,33496,2室1厅,51.35,7.0,2021-01-18
苏州,相城,255.0,28429,3室1厅,89.7,17.0,2020-08-11
成都,双流,99.0,10408,3室2厅,95.12,6.0,2021-03-27
苏州,姑苏,143.0,28150,2室2厅,50.8,5.0,2021-02-24
南京,浦口,315.0,24710,3室1厅,127.48,34.0,2021-02-28
南京,玄武,295.0,30564,3室2厅,96.52,6.0,2020-08-05
北京,朝阳,380.0,62759,2室1厅,60.55,6.0,2020-04-25
北京,大兴,305.0,36445,3室1厅,83.69,6.0,2021-03-30
北京,西城,935.0,127211,3室0厅,73.5,6.0,2021-03-19
苏州,高新,358.0,18843,4室2厅,190.0,18.0,2021-03-21
南京,秦淮,326.0,47138,3室1厅,69.16,7.0,2021-01-12
北京,西城,950.0,128587,2室1厅,73.88,20.0,2021-03-05
苏州,相城,213.0,25169,3室2厅,84.63,30.0,2021-03-06
南京,玄武,230.0,46000,2室1厅,50.0,7.0,2021-04-02
南京,秦淮,380.0,75188,2室1厅,50.54,7.0,2021-04-02
北京,朝阳,458.0,51134,2室1厅,89.57,18.0,2021-03-17
北京,朝阳,980.0,89229,2室1厅,109.83,12.0,2021-03-06
北京,海淀,998.0,121515,2室1厅,82.13,17.0,2021-03-07
南京,秦淮,350.0,59605,2室1厅,58.72,30.0,2021-03-29
苏州,姑苏,162.5,20834,3室1厅,78.0,5.0,2021-03-22
成都,武侯,185.0,20895,3室1厅,88.54,17.0,2021-03-30
苏州,昆山,520.0,26000,5室2厅,200.0,11.0,2021-03-28
苏州,昆山,104.8,11650,2室2厅,89.96,6.0,2021-03-06
苏州,昆山,250.0,35715,2室2厅,70.0,4.0,2021-03-28
南京,江宁,139.0,16100,2室1厅,86.34,18.0,2021-03-03
上海,普陀,300.0,44650,2室1厅,67.19,5.0,2021-03-26
苏州,昆山,308.95,26634,3室2厅,116.0,7.0,2021-03-11
南京,建邺,365.0,39874,2室2厅,91.54,22.0,2020-08-13
南京,江宁,265.0,30155,2室1厅,87.88,18.0,2020-05-02
北京,西城,525.0,103920,2室1厅,50.52,6.0,2021-03-28
北京,丰台,658.0,68757,3室2厅,95.7,6.0,2021-01-10
北京,西城,888.0,108201,3室1厅,82.07,6.0,2021-03-29
北京,石景山,251.0,40354,2室1厅,62.2,16.0,2021-03-14
南京,雨花台,185.0,26925,2室1厅,68.71,7.0,2021-03-29
北京,朝阳,395.0,60086,2室1厅,65.74,21.0,2021-03-25
北京,顺义,364.0,33689,3室1厅,108.05,10.0,2021-02-19
南京,玄武,378.0,39482,3室1厅,95.74,10.0,2021-03-20
苏州,吴中,268.0,20415,3室2厅,131.28,27.0,2020-12-12
南京,江宁,439.0,22560,4室2厅,194.6,6.0,2021-04-03
北京,丰台,648.0,62907,2室1厅,103.01,11.0,2021-03-21
北京,昌平,333.0,51153,1室1厅,65.1,6.0,2020-08-16
南京,建邺,1268.0,64840,4室2厅,195.56,11.0,2019-04-27
苏州,吴中,279.0,26441,3室2厅,105.52,19.0,2021-02-07
南京,建邺,190.0,38983,2室1厅,48.74,6.0,2021-03-18
北京,昌平,395.0,57497,2室1厅,68.7,6.0,2021-03-31
北京,朝阳,655.0,85420,3室1厅,76.68,6.0,2020-09-15
上海,浦东,331.0,109422,1室1厅,30.25,6.0,2021-03-07
苏州,高新,418.0,27639,4室2厅,151.24,5.0,2019-06-04
北京,大兴,247.0,36916,2室1厅,66.91,6.0,2021-03-03
北京,房山,485.0,46738,3室1厅,103.77,9.0,2021-03-27
南京,秦淮,430.0,45975,3室1厅,93.53,29.0,2020-12-26
苏州,姑苏,380.0,43921,1室2厅,86.52,11.0,2021-03-30
北京,丰台,652.0,54763,3室1厅,119.06,23.0,2020-09-25
苏州,吴江,335.0,26056,4室2厅,128.57,33.0,2021-03-27
南京,玄武,320.0,47129,3室1厅,67.9,7.0,2021-03-06
北京,海淀,510.0,94973,2室1厅,53.7,6.0,2021-03-25
北京,朝阳,299.0,56331,1室1厅,53.08,24.0,2021-03-21
南京,建邺,224.0,32816,3室1厅,68.26,5.0,2020-12-24
南京,江宁,356.0,39351,3室2厅,90.47,17.0,2020-05-25
成都,温江,105.0,13129,2室2厅,79.98,30.0,2020-12-18
南京,建邺,720.0,64384,3室2厅,111.83,7.0,2021-04-02
北京,石景山,478.0,45261,3室1厅,105.61,6.0,2021-03-09
南京,鼓楼,415.0,47850,4室1厅,86.73,7.0,2021-03-27
南京,建邺,280.0,31146,3室2厅,89.9,34.0,2021-03-13
成都,锦江,120.1,13747,2室1厅,87.37,33.0,2018-06-10
上海,浦东,428.0,60299,2室1厅,70.98,6.0,2021-02-23
上海,宝山,439.0,53747,2室2厅,81.68,26.0,2021-04-01
苏州,姑苏,198.0,25156,2室2厅,78.71,5.0,2021-03-30
苏州,昆山,455.0,33375,3室2厅,136.33,33.0,2021-03-24
北京,昌平,535.0,32464,3室2厅,164.8,13.0,2021-03-04
南京,秦淮,232.0,54473,3室1厅,42.59,8.0,2020-08-02
北京,通州,405.0,44757,2室1厅,90.49,7.0,2021-03-22
北京,朝阳,475.0,62864,3室1厅,75.56,6.0,2021-03-23
北京,朝阳,305.0,44146,1室1厅,69.09,22.0,2021-02-27
南京,雨花台,510.0,54256,2室2厅,94.0,11.0,2021-03-20
苏州,姑苏,97.5,19939,1室1厅,48.9,6.0,2020-09-10
南京,江宁,408.0,25047,4室2厅,162.9,11.0,2018-11-29
北京,丰台,399.0,52897,2室1厅,75.43,6.0,2020-10-20
苏州,吴中,263.9,23053,3室2厅,114.48,17.0,2021-03-17
北京,昌平,355.0,48518,2室1厅,73.17,18.0,2021-03-14
南京,江宁,310.0,31721,2室2厅,97.73,18.0,2020-10-07
南京,建邺,177.0,30518,2室1厅,58.0,26.0,2020-10-23
上海,杨浦,250.0,60227,1室1厅,41.51,6.0,2021-03-28
北京,通州,259.0,28569,2室1厅,90.66,14.0,2021-03-09
北京,朝阳,488.0,80303,1室1厅,60.77,11.0,2020-12-31
北京,朝阳,435.0,70049,2室1厅,62.1,18.0,2020-08-10
南京,浦口,168.0,22612,3室1厅,74.3,33.0,2021-03-30
上海,闵行,239.0,42160,1室1厅,56.69,14.0,2021-03-27
苏州,昆山,198.0,17679,3室2厅,112.0,27.0,2021-03-11
南京,雨花台,260.0,44083,2室1厅,58.98,18.0,2021-02-20
成都,高新西,132.0,15346,3室1厅,86.02,17.0,2021-03-21
南京,雨花台,325.0,41276,2室2厅,78.74,18.0,2021-01-18
南京,栖霞,288.0,27429,3室1厅,105.0,11.0,2021-01-18
上海,浦东,410.0,72057,2室1厅,56.9,6.0,2021-03-16
上海,奉贤,115.0,21156,2室1厅,54.36,5.0,2020-12-30
北京,朝阳,1140.0,127176,2室1厅,89.64,18.0,2021-03-05
成都,武侯,260.0,16619,3室2厅,156.45,18.0,2020-08-09
南京,江宁,218.0,25953,2室2厅,84.0,6.0,2019-10-16
北京,海淀,750.0,110457,3室1厅,67.9,6.0,2021-03-17
北京,东城,525.0,98778,3室1厅,53.15,6.0,2021-03-11
北京,石景山,348.0,54461,2室1厅,63.9,18.0,2021-03-28
成都,天府新区,254.0,19399,3室1厅,130.94,33.0,2020-01-18
南京,浦口,185.0,25965,2室2厅,71.25,11.0,2020-12-24
北京,西城,920.0,94787,2室1厅,97.06,23.0,2019-10-31
南京,秦淮,375.0,59828,2室1厅,62.68,30.0,2021-03-23
成都,双流,108.0,16122,3室2厅,66.99,17.0,2021-04-01
南京,浦口,268.0,15734,5室2厅,170.34,11.0,2021-03-04
成都,龙泉驿,110.0,12621,2室1厅,87.16,24.0,2021-03-26
上海,普陀,830.0,86109,2室2厅,96.39,11.0,2021-02-20
上海,徐汇,483.0,90722,2室1厅,53.24,4.0,2021-02-22
北京,昌平,530.0,53155,2室2厅,99.71,6.0,2021-03-22
上海,宝山,272.0,32114,3室2厅,84.7,7.0,2021-02-21
北京,海淀,348.0,57379,1室1厅,60.65,15.0,2021-03-19
南京,江宁,380.0,37688,3室2厅,100.83,11.0,2021-02-20
北京,朝阳,245.0,52576,2室1厅,46.6,5.0,2021-01-09
上海,浦东,268.0,26811,3室2厅,99.96,6.0,2021-03-28
上海,浦东,735.0,60534,4室2厅,121.42,16.0,2021-03-12
南京,玄武,178.0,28859,2室1厅,61.68,6.0,2021-02-25
成都,双流,164.0,24857,3室1厅,65.98,33.0,2021-03-15
南京,玄武,198.0,24735,3室1厅,80.05,7.0,2021-03-28
上海,浦东,485.0,84539,2室1厅,57.37,6.0,2021-02-25
北京,昌平,247.0,44787,1室1厅,55.15,7.0,2020-08-11
上海,静安,799.0,122378,2室1厅,65.29,21.0,2021-03-20
北京,通州,285.0,41209,1室1厅,69.16,11.0,2020-11-14
南京,秦淮,325.0,37173,2室1厅,87.43,16.0,2020-08-19
北京,大兴,265.0,36452,2室1厅,72.7,6.0,2021-03-19
上海,松江,510.0,44737,4室2厅,114.0,14.0,2019-03-01
北京,东城,445.0,102843,1室1厅,43.27,6.0,2021-03-20
苏州,工业园区,485.0,46275,3室2厅,104.81,25.0,2021-02-03
南京,鼓楼,620.0,85873,3室1厅,72.2,7.0,2019-07-14
苏州,姑苏,278.0,21385,3室2厅,130.0,4.0,2020-11-16
苏州,相城,150.0,17982,2室2厅,83.42,11.0,2021-03-22
北京,通州,488.0,49016,2室1厅,99.56,27.0,2021-03-06
成都,郫都,78.0,11249,2室1厅,69.34,30.0,2021-03-26
苏州,工业园区,619.0,42398,3室2厅,146.0,11.0,2020-11-08
北京,房山,216.0,16122,3室2厅,133.98,6.0,2020-11-01
北京,朝阳,1780.0,114103,3室1厅,156.0,18.0,2021-02-21
苏州,工业园区,615.0,43618,4室1厅,141.0,18.0,2020-09-01
苏州,工业园区,620.0,44928,3室2厅,138.0,18.0,2021-03-08
北京,朝阳,689.5,51510,3室1厅,133.86,6.0,2020-09-08
南京,浦口,165.0,20246,2室2厅,81.5,11.0,2020-06-10
北京,昌平,595.0,64562,2室1厅,92.16,27.0,2021-03-25
南京,秦淮,196.0,33597,2室2厅,58.34,7.0,2021-03-14
南京,浦口,167.5,18171,2室1厅,92.18,11.0,2020-12-05
成都,武侯,130.0,15752,2室1厅,82.53,18.0,2021-03-16
南京,鼓楼,560.0,75259,3室1厅,74.41,5.0,2021-01-22
苏州,吴江,200.0,23530,3室2厅,85.0,34.0,2021-03-26
北京,顺义,245.0,33470,2室1厅,73.2,6.0,2021-04-01
苏州,姑苏,370.0,32035,3室2厅,115.5,5.0,2021-01-18
上海,杨浦,335.0,67068,2室1厅,49.95,5.0,2021-03-29
成都,天府新区,170.0,27420,2室1厅,62.0,35.0,2021-03-20
南京,鼓楼,230.0,37478,2室1厅,61.37,7.0,2021-03-03
北京,朝阳,518.0,54688,2室1厅,94.72,15.0,2020-12-07
北京,昌平,460.0,47987,2室1厅,95.86,6.0,2020-09-21
苏州,高新,168.0,21790,2室2厅,77.1,28.0,2021-03-27
北京,房山,248.0,36633,2室1厅,67.7,6.0,2021-04-03
北京,朝阳,355.0,60851,2室1厅,58.34,18.0,2021-04-01
北京,海淀,450.0,109224,1室1厅,41.2,6.0,2021-03-31
北京,海淀,376.0,90017,2室1厅,41.77,22.0,2021-03-12
上海,嘉定,340.0,52413,2室1厅,64.87,6.0,2021-03-01
北京,朝阳,1088.0,66273,3室1厅,164.17,26.0,2020-01-10
南京,江宁,278.0,34195,2室2厅,81.3,25.0,2021-03-03
苏州,高新,398.0,63885,2室2厅,62.3,5.0,2021-03-18
南京,栖霞,375.0,40761,4室1厅,92.0,33.0,2021-03-12
苏州,昆山,120.0,13637,2室2厅,88.0,6.0,2021-03-15
北京,朝阳,359.0,51089,2室1厅,70.27,7.0,2021-03-30
成都,成华,195.0,24104,3室1厅,80.9,41.0,2020-10-09
上海,闵行,1110.0,95027,3室2厅,116.81,14.0,2021-02-20
苏州,相城,332.0,26775,3室2厅,124.0,28.0,2021-01-11
南京,浦口,259.0,20694,3室2厅,125.16,18.0,2019-12-19
成都,成华,112.0,16090,2室1厅,69.61,31.0,2021-03-28
上海,浦东,1045.0,116150,2室1厅,89.97,16.0,2021-02-20
上海,嘉定,183.0,19577,2室2厅,93.48,5.0,2021-03-26
南京,秦淮,249.0,42297,2室1厅,58.87,7.0,2021-03-24
北京,朝阳,322.0,64620,1室1厅,49.83,24.0,2020-10-21
北京,丰台,365.0,62715,1室1厅,58.2,21.0,2021-02-28
南京,鼓楼,263.0,50153,2室1厅,52.44,7.0,2021-01-30
南京,鼓楼,436.0,40684,3室1厅,107.17,32.0,2021-02-25
上海,闵行,520.0,66378,3室1厅,78.34,6.0,2021-02-19
上海,嘉定,237.0,33433,2室1厅,70.89,6.0,2020-12-13
南京,江宁,288.0,28913,2室2厅,99.61,11.0,2021-03-26
苏州,工业园区,688.0,41824,4室2厅,164.5,18.0,2021-04-01
上海,闵行,468.0,71006,2室1厅,65.91,6.0,2021-01-17
苏州,相城,200.0,21536,2室2厅,92.87,16.0,2020-03-31
成都,天府新区,280.0,21944,3室2厅,127.6,34.0,2020-03-06
成都,新都,85.0,9550,2室2厅,89.01,26.0,2020-12-29
成都,彭州,70.0,6604,3室2厅,106.0,32.0,2021-03-28
南京,浦口,142.0,16589,2室2厅,85.6,6.0,2020-09-02
上海,宝山,330.0,39427,2室1厅,83.7,6.0,2021-03-25
北京,朝阳,330.0,55175,1室1厅,59.81,12.0,2021-03-16
苏州,工业园区,130.0,28889,1室1厅,45.0,4.0,2021-03-28
成都,锦江,70.0,10889,2室1厅,64.29,7.0,2021-01-13
成都,温江,135.0,14865,3室2厅,90.82,30.0,2021-03-26
南京,江宁,358.0,32745,3室2厅,109.33,24.0,2021-03-28
成都,成华,155.0,21670,2室1厅,71.53,26.0,2021-02-18
上海,青浦,255.0,34210,2室1厅,74.54,17.0,2021-03-21
上海,闵行,500.0,52466,2室2厅,95.3,6.0,2021-03-30
南京,浦口,191.0,18148,3室2厅,105.25,11.0,2019-12-11
上海,浦东,152.0,25179,1室1厅,60.37,6.0,2021-03-12
上海,虹口,1297.0,90954,3室2厅,142.6,18.0,2021-03-24
北京,朝阳,1419.0,141040,2室1厅,100.61,18.0,2021-03-21
北京,海淀,398.0,76983,1室1厅,51.7,6.0,2020-10-08
南京,浦口,317.0,24087,3室2厅,131.61,33.0,2020-06-13
南京,栖霞,350.0,40491,3室1厅,86.44,33.0,2021-03-25
成都,新都,95.0,10802,3室1厅,87.95,18.0,2021-03-22
北京,朝阳,365.0,44067,2室2厅,82.83,29.0,2021-03-05
上海,青浦,345.0,31585,3室2厅,109.23,6.0,2021-02-05
上海,宝山,439.0,53747,2室2厅,81.68,26.0,2021-04-01
上海,闵行,408.0,74644,2室1厅,54.66,6.0,2021-01-16
成都,温江,199.0,19419,5室1厅,102.48,33.0,2020-12-07
南京,雨花台,310.0,35168,2室2厅,88.15,6.0,2019-11-17
